id,summary,host_is_superhost,host_since,host_response_time,neighbourhood,reviews_per_month,property_type,beds,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_dollars
9855805,"The Back Bay Beacon is located in one of Boston’s most prestigious and historical neighborhoods. Just steps away guests can enjoy sailboats and summer concerts along the Charles River, or relax in the Boston Public Garden.",f,2015-11-08,within a few hours,Back Bay,2.88,Apartment,2,91,9,10,10,10,10,9,229
7740436,"We are in a quiet building in a great location.  The space is fully furnished and it has an amazing private porch. It is easily accessible to train stations and great restaurants. Includes dishwasher, A/C, and all kitchen amenities. Hablo Español.",f,2014-08-12,within a few hours,South End,1.42,Apartment,1,99,10,10,10,10,10,9,175
6921241,"This is a charming 1 bedroom in what we sincerely feel is the best location in Boston.  Whether you're here to shop, relax, site-see, attend a conference, or run the marathon, you will be staying in the center of the action.  See Details below!",f,2015-06-20,within an hour,Back Bay,0.14,Apartment,1,100,10,10,10,10,10,10,230
4972820,See below,f,2012-11-19,within a day,Back Bay,0.39,Apartment,1,NA,NA,NA,NA,NA,NA,NA,130
12263690,"This apartment is located in the heart of Boston’s most desirable and convenient neighborhood, Back Bay. This unit features 2 bedrooms, 2 bathrooms, washer/dryer, and sleeps 5.",f,2015-03-30,within a few hours,Back Bay,NA,Apartment,2,NA,NA,NA,NA,NA,NA,NA,319
9920084,"This beautiful apartment is complete with a fully equipped kitchen, living area, & 2 spacious bedrooms. Enjoy landscaped gardens, a private courtyard with elegant  fountains, a roof top terrace with Boston skyline views & a children's playground.",f,2015-03-30,within a few hours,Back Bay,0.66,Apartment,2,80,8,9,8,9,10,7,319
754845,,f,2009-07-10,within a few hours,Back Bay,0.42,Apartment,1,92,8,9,10,10,10,9,209
4777111,"In the heart of Boston, this quiet, little loft is in historical Back Bay. A three minute walk will get you to shopping, dining, nightlife, the Charles River, the Common, and major subway lines. It's perfect for two, and includes air conditioning.",f,2014-12-07,within a day,Back Bay,0.74,Loft,1,97,9,9,10,10,10,9,160
13015832,Live within walking distance to amazing shops and restaurants!,f,2014-07-16,within a few hours,Back Bay,0.89,Apartment,2,87,7,8,7,6,9,9,257
13015927,Live within walking distance to many great shops and restaurants in Boston!,f,2014-07-16,within a few hours,Back Bay,0.55,Apartment,1,100,10,10,10,10,10,10,199
13589343,"Renovated peaceful modern Studio with high ceilings in the center of glamorous safe Back Bay in a BrownStone building with Elevator! Queen sized bed (extra mattress upon request), free fast WiFi, well supplied kitchen, full bathroom, fully cleaned with fresh linens and towels - and NO CLEANING FEE! No extra fee for 2nd or 3rd person!  Walk to Copley T stop (Green line subway), many colleges, Charles River Esplanade, Prudential Center, Boston Common, Freedom Trail, Newbury Street, Downtown, more!",f,2014-12-28,within an hour,,6.27,Condominium,1,91,10,9,10,9,10,9,159
14713980,"Explore the tree-lined streets of Back Bay, just steps to the city's best restaurants, the Prudential Center, Newbury Street's elite shopping, and Fenway Park. With a spacious, brick-walled living area and outdoor deck, our home makes for the perfect vacation or weekend getaway.",f,2016-03-28,within a day,Back Bay,1,Condominium,1,NA,NA,NA,NA,NA,NA,NA,185
705900,"Amazing views of Back Bay, Beacon Hill, Cambridge, the Marathon, the Fireworks, Kenmore Square and the Citgo Sign and more from this classic Commonwealth Avenue top floor apartment with roof deck access. Short walk to the Boston Common, best location",t,2011-04-14,within a few hours,Back Bay,0.52,Apartment,1,96,10,10,10,10,10,9,229
8577620,"Spacious 1 bedroom apartment in a perfect location. Enjoy the boutiques, bars and restaurants on Newbury street, walk down to the Boston Commons or go for a stroll on the esplanade.  If Boston is the universe, you'll be right in the center of it.",f,2011-09-11,within an hour,Back Bay,0.81,Apartment,1,96,10,9,10,10,10,9,169
12390027,"Enjoy Boston from my comfortable one bedroom apartment in a classic row house smack dab in the center of downtown Boston. You get it to it all just a few blocks away: dining, shopping, strolling, lounging and styling. Also, trains, buses and highways",f,2015-05-11,within a few hours,,4.32,Apartment,1,87,9,9,10,10,10,9,175
9231486,"Our recently renovated 2 bedroom garden-level condo on Commonwealth Ave is just steps from Newbury St & the Prudential Center / Hynes. This 1,000 sqft duplex features a private patio, central air, 2 bathrooms, gourmet kitchen, and cable & internet!",t,2013-10-13,within an hour,Back Bay,3.13,Apartment,2,99,10,10,10,10,10,10,375
10542140,"Beautiful, sunny and spacious apartment in the Historic Back Bay area. Steps to Hynes Convention Center, Newbury Street, and Boston's world famous Symphony Hall. We're stocked with all the basics to make your stay comfortable, including laundry!",t,2016-01-12,within a few hours,Back Bay,3.18,Apartment,2,99,10,10,10,10,10,10,350
11885148,"Spacious, clean, beautifully decorated place in an iconic Victorian Brownstone Building. Convenient to Newbury Street, the Boston Common, Beacon Hill, and all the most top-rated tourist attractions in the city. On a very quiet block. Very close to the Charles River and the Esplanade, and Copley and MGH Subway ""T"" Station",f,2011-02-24,within a few hours,Back Bay,0.56,Apartment,1,80,10,8,10,10,10,8,325
10148425,"This one bedroom apartment is where Fever Pitch was filmed! Located 1 block from Commonwealth Ave, 2 blocks from Newbury St, 3 blocks from Boston Commons/Copley, and 2 blocks from the Charles River Esplanade. Renters will get the entire apartment.",f,2013-05-24,within a day,Back Bay,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,185
10164759,The bedroom has a queen bed. There is a full bathroom. All linens and towels are provided. It has air conditioning. There is a fully equipped kitchen and a living room and dining area. The living room has a standard sofa (not convertible).,f,2015-12-18,within a day,Back Bay,0.48,Apartment,1,95,9,10,10,10,10,8,179
6685682,"Located on Newbury Street in the Back Bay, this 3rd floor one bedroom suite features a full sized, open kitchen and living room. Perfect for groups of up to 4 people looking for an accommodation in one of the most sought after locations in Boston.",f,2011-07-13,within a few hours,Back Bay,0.54,Apartment,2,93,9,10,10,10,10,9,259
11082235,"Gorgeous designer decorated apartment, south facing, stunning Newbury street view of Boston cityscape with king bed, 50"" flat screen TV, big closet with W/D, full kitchen, Back Bay historic brownstone, large windows, near numerous trendy restaurants and boutique shops.",t,2016-02-05,within an hour,Back Bay,2.79,Apartment,2,99,10,10,10,10,10,10,299
4020650,"SMALL studio in Back bay for one  full bed , private bath (shower only no tub, ) the unit DOES NOT HAVE A STOVE OR KITCHEN SINK It does have a micro wave , coffee maker ,small fridge,iron,ironing board, it has cable tv, wifi, flat screen tv , ",f,2014-06-24,within a day,Back Bay,2.74,Apartment,1,81,9,8,9,9,10,9,139
4446413,"This luxury apt community located at the crossroads of Boston’s historic Back Bay & South End neighborhoods features landscaped gardens, private courtyard w/elegant cast iron fountains, roof top terrace w/Boston skyline views & children's playground",f,2013-10-14,within a few hours,,0.45,Apartment,3,73,8,7,8,8,10,8,363
7840797,"This is a beautiful property in Boston's Back Bay neighborhood in downtown. This unit has 3 Bedrooms, 2 Bathrooms, Washer and Dryer, Wifi and Sleeps up to 7.",f,2013-02-04,within an hour,Back Bay,0.63,Apartment,4,89,9,10,10,9,10,9,218
3528826,5th floor Victorian brownstone on Beacon St / 2min to Boston Public Gardens /  5min to Beacon Hill / 5min to Newbury St / 25min to North End / 5min to MBTA (Arlington)/ 7 min to Charles River + Hatch shell / 10min to Boston Public Library,t,2013-12-07,within a few hours,Back Bay,4.09,Apartment,1,98,10,10,10,10,10,10,239
11589644,This stylish studio in the heart of Boston’s historic Back Bay neighborhood overlooks the prime shopping and dining on lovely Newbury St.,f,2014-02-14,within a few hours,Back Bay,2.25,Apartment,1,92,9,10,9,9,10,9,139
14636981,"My place is close to Prudential, copley square, Saks fifth avenue, Star market, Skywalk Observatory, Boston Duck Tours. You’ll love my place because of the coziness, the kitchen, it is the best location in Boston. It is easy to go anywhere. My place is good for couples, solo adventurers, and business travelers.",f,2015-10-27,within a day,Back Bay,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,80
1775935,,f,2009-07-10,within a few hours,Back Bay,0.13,Apartment,2,87,9,9,8,10,10,9,299
7804358,"Location, Location, Location! This apartment is a perfect gem in the heart of Back Bay. It doesn’t get any better than front facing views to Newbury Street with wonderful shops and restaurants right outside your front door. Most charming place you can find!",f,2014-11-12,within a day,Back Bay,1.62,Apartment,2,99,10,10,10,10,10,10,225
7007801,"One bedroom apartment on Beacon St. Walking distance to Fenway Park, MIT, Newbury and Bolyston Street, the Boston Common, etc. Bus stops in front of the building, nearest T-stop is four blocks away.",f,2015-06-25,within a day,Back Bay,1.56,Apartment,1,79,9,8,9,8,9,8,115
14367134,"My place is close to the Boston Commons, Charles River, Newbury Street, Copley Square, Boston Public Library, and many more great restaurants and attractions in Boston. You’ll love the loft because of the neighborhood and the coziness! It is good for couples, solo adventurers, business travelers, and families (with kids). You really cannot find a better location to explore all of Boston. Walking distance to every major tourist attraction, all the cool local spots in the Back Bay, and much more!",f,2016-08-05,within an hour,Back Bay,3,Loft,2,93,9,9,10,9,10,9,100
7264674,"Located right in the heart of Boston, this one bed room apartment is perfect for a get a way.  Most of Boston's major attractions are within walking distance including Fenway and the Boston Common.",f,2013-04-23,within an hour,Back Bay,1.08,Apartment,1,92,9,9,10,10,10,9,200
13591607,"Center Boston, 2-min walk to 2 T stations & bus station (save your rental car fee!) Guests will enjoy a private bedroom (no door but with luxe screen, privacy is guaranteed) Full size bed with memory foam mattress Shared 1 of the 2 private bathrooms with host  Desk Closet TV screen 5-10 mins  Entertainment: Prudential Center; Museum of Fine Arts; Boston Symphony Orchestra; Boston Duck Tour; Newbury Street Others: Wholefoods, 7-Eleven",f,2016-01-17,within an hour,Back Bay,9.2,Condominium,1,97,10,10,10,10,10,10,109
8116523,"Adorable, classic brownstone one bedroom condo in the very center of Boston's Back Bay, close to all sites/attractions. Impeccably clean, abundant light, and luxury touches throughout.",f,2015-08-24,within an hour,,6.29,Townhouse,2,91,9,9,10,10,10,9,150
13015353,"Located in the Back Bay, Just steps to Boylston, Beacon & Newbury St,    This 2 story condo has a full kitchen, living room, 1/2 Bath & office on the main floor and a Spiral Staircase to the upper level Master Bedroom & full Bath (parking optional)",f,2016-03-08,within a few hours,Back Bay,1.87,Condominium,1,80,10,7,10,9,9,9,350
9918713,"This beautiful apartment is complete with a fully equipped kitchen, living area, & 2 spacious bedrooms. Enjoy landscaped gardens, a private courtyard with elegant  fountains, a roof top terrace with Boston skyline views & a children's playground.",f,2015-03-30,within a few hours,Back Bay,0.24,Apartment,2,80,6,9,10,6,10,8,319
2331886,"Apartment located in the heart of Back Bay—within walking distance of the Boston Common & Public Garden, Newbury Street, Copley Square, the Charles River Esplanade, the Prudential Center, the Green Line subway, and dozens of great restaurants and bars! Good for couples, solo adventurers, and business travelers.",f,2014-02-03,within a day,Back Bay,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,225
12489916,"This beautiful penthouse offers city views of Boston, as well as the Charles River, with 2 large outdoor patios on opposite ends on the unit. Private elevator entrance from main floor. Enjoy complimentary coffee and a bottle of wine during your stay.",f,2016-04-05,within a few hours,Back Bay,2.61,Apartment,2,98,10,9,10,10,10,10,281
693353,,f,2009-07-10,within a few hours,Back Bay,0.44,Apartment,1,88,9,8,10,10,10,9,249
2429961,"Boston is beautiful, rich in history, and offers activities for all tastes. Best of all it is completely walkable from this location. My 1 bedroom has all that you need for a comfortable stay. Perfect location.",f,2012-08-02,within a few hours,Back Bay,0.61,Apartment,1,86,9,9,9,9,10,9,170
